build_time_min,deploy_time_min,commit_size_loc,num_bugs,test_coverage_pct,ticket_resolution_h,team,module,priority,deploy_status
20.86604250976066,10.629604291417902,364,0,67.77470872970298,14.586631614714861,Charlie,api,media,success
13.57596181964435,6.047721841829484,356,3,64.9397853051778,26.516022450213725,Charlie,ui,alta,failed
16.045870567509724,7.281433922102819,342,1,57.803981341421604,1.7532242015004158,Bravo,database,baja,failed
16.333315420702924,5.55737848752753,341,1,57.66740209539421,19.798747791831783,Bravo,api,baja,success
20.688772961238172,6.3682133359890365,344,1,91.62063388968818,10.208488337695599,Bravo,api,baja,success
17.65550640266469,6.561328555193243,345,3,54.21314240200445,39.157105690176394,Charlie,auth,baja,success
10.705379377218758,6.333822546138279,357,2,94.00893490645103,39.165257332692725,Bravo,ui,alta,success
12.21239290133304,9.117742397065129,362,1,83.71884153224528,4.626614281457047,Alpha,api,crítica,success
12.015478172261755,3.7646325895900947,350,1,57.79509748797864,72.52266182590938,Charlie,database,alta,success
15.566291488528877,7.981683765947047,381,1,52.65472538303584,3.790060590952635,Bravo,auth,baja,success
14.984211117077388,10.90689302202111,348,1,85.27599452878349,171.9431719207429,Delta,database,media,success
16.471750004367063,5.279302351756141,354,4,52.140573407523334,22.32016440288153,Delta,ui,alta,failed
12.370628341211011,8.935595970444759,332,0,57.105161905055866,16.100810788571835,Delta,ui,crítica,rolled_back
13.494613319355793,5.669178481181065,346,1,88.01110985456035,30.72287050533801,Alpha,database,baja,success
17.96544024170034,7.4167377100737255,340,1,82.75592033402063,2.534957505762577,Delta,api,alta,success
14.60157297420612,8.32520507561764,363,0,71.83984266826883,3.4213556461036205,Alpha,database,media,success
12.38284048557162,9.94786524347623,349,2,91.45704522845335,3.398613697722218,Alpha,ui,media,failed
18.884657496245083,8.471926213996928,289,2,78.53678360348567,60.125307303622634,Bravo,api,crítica,success
15.053985246273546,6.578015374711596,324,1,56.473861747654155,10.130120135843754,Bravo,api,baja,rolled_back
11.33386133191382,9.507001318912973,334,1,77.31329799513333,5.30014032125473,Alpha,ui,baja,success
21.838754245046548,4.792282956531856,379,4,56.41376588027924,10.54039788640776,Delta,database,baja,success
10.327596040213379,9.473508611006473,311,2,85.68135139183141,8.556954313069582,Alpha,api,crítica,success
7.875854959389905,6.041414185342758,331,3,68.29916074406356,36.15193320612701,Alpha,api,baja,failed
5.987470205727131,5.686544760974726,370,3,53.57171343755908,19.942226349299244,Charlie,api,media,success
17.604503878186797,8.215896990874983,372,0,87.24725919193588,23.583379415442725,Delta,api,baja,failed
12.86866949758893,3.9184769640512123,353,3,59.91119792801328,0.8646225738557923,Alpha,auth,baja,success
13.897762572110867,6.605853208053057,332,0,54.26620018435642,8.809484470635653,Alpha,ui,media,success
16.158507890516184,6.357599716157557,369,1,89.73533724201843,49.10223917461454,Charlie,ui,alta,success
13.134063752836944,5.75168625797517,360,1,77.25750863435678,20.63607933271437,Alpha,api,media,success
8.567759300221251,8.374950568234867,331,3,71.86264445190318,17.065591423695377,Delta,ui,media,failed
7.200864815832049,8.21519601167978,345,1,55.74708069092594,5.944503067094251,Bravo,auth,baja,success
13.637200327076076,9.067626705893268,370,0,83.58988488325849,15.51849627122283,Delta,ui,alta,success
15.69890210932528,11.444802374385315,332,0,52.96525353216566,67.68413592776047,Delta,database,crítica,success
5.888889756891084,7.683814428096694,355,1,81.12932889605872,30.596278800552184,Bravo,auth,baja,rolled_back
16.162097923788334,11.976825545641791,403,0,75.27843635412864,82.73244040801164,Delta,auth,baja,success
16.689225429894456,4.356523491987984,361,1,83.90431585605256,33.62972098387299,Delta,api,baja,success
20.178949452826856,4.5792250074880485,377,0,60.940006480086595,8.440591670572758,Alpha,database,baja,success
15.658856074295818,6.002313968516663,346,2,75.13601728947833,42.45811816848336,Bravo,auth,media,success
15.819815363200942,7.467780700430489,337,5,77.02573142014444,24.987300596123035,Charlie,database,baja,success
17.418414506903225,7.820085230144106,338,3,59.99347761273384,95.00967741998579,Bravo,database,media,success
14.923436923324275,11.279375574385147,327,2,82.76977129280567,14.099816869944334,Bravo,database,media,failed
14.681142610484766,7.0910495643198725,331,0,70.96785326953977,13.415281053632498,Alpha,ui,baja,success
15.463937857611219,10.08076854444598,334,1,64.42068110220134,25.456415220086868,Delta,api,crítica,success
17.97669345619355,8.340425887525768,383,0,63.784367728512734,84.15313495191481,Charlie,database,media,success
13.27483758588923,9.743459593600456,365,2,60.98574488074519,15.127190228551626,Charlie,database,baja,success
13.001884192355062,10.261813207134773,339,1,69.38867152086459,34.00310856034081,Charlie,ui,baja,failed
11.539351692977155,4.332674303337557,353,0,57.80710545484908,88.10511995347883,Charlie,auth,alta,rolled_back
11.168970866912506,9.265337138432072,322,2,56.73366669449024,19.438355035071663,Bravo,auth,alta,rolled_back
16.30719988535455,7.09013281863198,362,0,83.46445757080801,12.447350364178419,Charlie,auth,media,rolled_back
21.1894889027407,7.0707534474228115,343,2,75.95294530619867,5.865233164255649,Charlie,auth,baja,success
11.124561724542279,5.855079980772382,354,2,90.55105918669142,28.60823837867663,Delta,api,alta,rolled_back
14.246238294962149,7.288789031033634,314,1,92.68533469410613,55.26241202349988,Delta,database,baja,success
10.879995354176327,5.322800090574852,353,3,88.55906585697085,3.4125987701117992,Charlie,database,alta,success
18.632345767441983,6.349309016123133,371,2,62.56926082773134,1.1469790912503577,Charlie,ui,baja,success
13.730472541167487,8.013615107133559,351,2,69.022981207817793,138.50842916158908,Delta,ui,crítica,success
15.716015866161689,7.495414490498864,369,2,77.04897201736458,3.120821513235569,Delta,ui,baja,success
16.39211275091671,9.4916704706303765,365,0,87.83372768200934,14.084943909198046,Alpha,ui,baja,success
10.78288391490224,3.489236093691005,363,1,78.0759328941349,34.443057639370544,Charlie,ui,media,failed
14.581022847557193,9.66388345244187,362,1,58.10202694032341,94.79878712686445,Delta,database,crítica,success
14.086629531621883,8.920125333925215,343,1,79.25578149734065,37.13144143965889,Delta,ui,media,success
17.701422249710156,5.393149610370288,340,1,52.44539198232815,5.980027813464403,Alpha,ui,crítica,failed
10.067021225974763,7.01902197681026,326,2,62.768539391690865,1.439257146661354,Charlie,api,media,success
10.200153822308884,7.332731175148334,345,3,65.49626931780949,81.46417128636476,Bravo,database,media,success
18.06346630646443,7.9174359717061025,354,0,68.29458287335001,10.824830576777458,Bravo,database,baja,success
12.647608554868093,5.823134146346103,343,5,72.44175794767216,16.591793037950993,Bravo,database,baja,success
12.358816680097696,5.580515953930405,351,2,70.25785903795622,47.44930618799744,Charlie,auth,baja,success
15.452054088789374,11.56932307264718,358,2,75.49939545453526,25.26004132110907,Delta,ui,media,success
13.718404801255845,6.1250144233259505,397,1,75.26948796003126,32.24028834599763,Charlie,auth,baja,success
22.46552598775515,6.307784113210353,357,1,85.32692788634449,30.426932460551555,Alpha,ui,baja,success
16.038125823071194,8.080431716454719,357,2,50.3127947205212,4.747005069960553,Alpha,api,crítica,success
15.64624028367228,10.019971323748656,362,5,85.74377092183568,6.66164991189901,Alpha,database,alta,success
18.724299637341417,6.07270205288178,345,1,91.88806129735895,20.63507457721739,Charlie,auth,crítica,success
14.760213002961516,8.551779794375422,368,3,53.713378654792905,3.1364094356025123,Bravo,auth,baja,success
15.1949588003098,10.375580633406432,304,6,67.15824567247182,20.124674185102275,Charlie,api,baja,success
10.708498397064146,8.306455055559766,359,0,83.28777169343084,25.10697238046437,Alpha,ui,crítica,success
5.82811427807731,7.589801921008232,336,2,86.24293577158824,0.604541078209877,Charlie,api,baja,success
10.171172599742631,8.680549627062462,332,3,63.765599253820255,4.711596887558699,Charlie,api,media,success
15.456437719188765,8.2166625885238,343,3,57.03211633255705,2.9859644137322903,Charlie,database,crítica,failed
10.866811683578494,5.971903949195321,345,0,50.983313540928066,79.41531672974486,Alpha,ui,media,success
17.755231009368252,8.6198970399048,342,1,71.50116387638263,17.25833610344439,Bravo,database,baja,success
17.900332070699456,6.2502046348905225,352,4,63.46841237042099,5.003101073205471,Charlie,api,media,failed
15.869520843756353,11.862797923063894,351,1,54.01735725812614,25.007371789698894,Alpha,api,media,success
14.19337307352649,6.217151679301397,345,0,68.58565878355876,55.49024735088673,Charlie,api,media,failed
9.53724055764527,11.223021848146498,355,2,70.18070675199851,18.45535261083155,Bravo,auth,baja,success
13.764249565291362,8.865560542271345,347,4,93.13930151402019,14.863863039761782,Charlie,api,crítica,success
13.188388453851093,9.182080538543792,344,2,57.42193308426067,16.918764161498476,Alpha,ui,media,success
17.65291657807917,8.025017664959757,346,2,87.54898537881672,2.2352864325704833,Delta,database,baja,success
20.234518146994787,5.209746654231452,360,6,93.62678371951915,8.19752407660579,Delta,ui,media,success
17.004161239577993,7.926551010627093,358,2,81.44712253124453,29.57504063743859,Alpha,ui,media,success
10.486845859210533,7.548361967738731,321,2,53.81494297180325,47.32181592083989,Delta,auth,baja,success
21.683989221592665,12.745610710032505,367,3,90.32079062075354,34.86103829539834,Delta,ui,media,success
19.041412129808496,8.776491395523793,338,2,67.0169877843,42.93149998582421,Alpha,ui,alta,failed
15.894084863497833,7.7724254808009,342,2,91.80306818103418,16.717839918022445,Alpha,api,baja,success
6.174061627161512,8.158048841394686,346,3,58.0110566993244,19.016904226427368,Bravo,api,alta,failed
11.181657525787369,12.153072611077315,385,1,73.29569726367481,14.384984392672777,Alpha,ui,baja,success
14.725707731159053,4.7792437176534275,354,1,52.34098897664808,6.509807579219341,Charlie,auth,baja,success
18.045223606261082,7.836782090094953,354,0,55.34596368786879,4.913296910690595,Alpha,api,media,failed
10.280383200166838,8.302604088586982,309,1,88.93999426043592,13.952484883368015,Alpha,ui,crítica,failed
27.844795827069156,8.572529874860457,353,3,52.8787587035913,23.577473132794193,Bravo,auth,media,success
4.784700596196691,10.760989915078017,354,1,70.87064655730501,2.1772479079663754,Delta,ui,baja,failed
14.05626420266374,6.560790273329865,375,2,60.215144051471725,80.04045366837617,Alpha,api,baja,success
13.961749426954261,3.9223228925671947,353,2,71.65675253490917,43.72531302071629,Charlie,api,baja,success
12.346532333523228,6.945297738563915,358,2,82.12964211008511,44.34699390626965,Delta,database,media,failed
13.724037156695404,6.415059568940083,361,2,77.62654175516218,7.812724748875439,Delta,ui,baja,rolled_back
17.96958063028926,4.178253266103955,343,3,86.60222102189437,11.895553708796793,Bravo,ui,baja,success
11.502829296856909,8.390502754561375,326,1,83.3429197233636,23.06995705414324,Delta,ui,alta,success
6.668744934786886,8.266434738696626,319,2,72.79918566346169,17.14940246400321,Delta,api,crítica,success
15.37507161124087,6.106606095784571,326,3,60.07008991553448,3.590884208679199,Delta,api,media,success
14.992720751988818,12.293428945842301,320,4,69.91975826211274,2.4779963710141226,Charlie,ui,baja,success
14.947597390513703,10.928097599320404,329,0,61.452577345771715,4.086533006564892,Bravo,auth,baja,success
17.671872298232415,6.750725520147709,339,3,88.95303469966166,47.319264380107505,Charlie,ui,media,success
14.94732918819135,10.673094789646969,348,2,75.99109070841223,29.093571803455646,Alpha,api,baja,success
18.104188121905214,5.652139251154177,374,1,62.74625672027469,76.34820180728074,Delta,ui,baja,failed
6.957058669458977,8.293641402759649,356,3,58.103181316982955,21.38285370815306,Delta,auth,baja,failed
10.487278020112797,12.554321340555266,355,3,92.79780836193822,8.205456745091304,Alpha,ui,crítica,success
16.39519828634288,9.859772816609372,378,1,53.127331491559744,33.54805388845025,Delta,auth,baja,success
13.588406071612305,7.223803897977634,378,0,60.8514197380282,25.781409523372943,Delta,auth,media,rolled_back
18.77909839167049,3.6690384231521316,307,1,55.471160906599835,45.762063188324554,Delta,database,alta,success
10.981120589894145,9.451115915229016,325,4,64.4927502667997,110.4558817981785,Delta,auth,crítica,failed
17.895610929987384,6.339385237471348,373,2,70.85755757638253,16.93502765793114,Charlie,ui,media,success
12.324669036038543,11.36139873201942,344,2,91.68488521128893,59.32086740131703,Delta,ui,media,rolled_back
10.547839225136801,10.627528997749407,352,0,88.41804826748557,11.982265524566174,Delta,database,media,success
13.62877924253222,8.702754383276236,343,3,60.7252603082452,17.89728428723788,Alpha,ui,crítica,success
15.19911729267496,10.820387498066127,350,3,65.12761914520524,60.97846255894032,Delta,database,baja,success
10.089272153897857,4.928077170457157,364,2,55.83357873605564,31.83768600124627,Alpha,api,baja,success
11.94397635669021,12.347202874219676,324,2,77.6473757927306,50.320891146178674,Alpha,api,baja,success
10.015271753528474,11.235482300280495,358,2,72.63826470007189,64.78137056227055,Alpha,auth,media,success
19.06709591103909,10.459466928787906,360,0,69.40937870880589,49.593743650088896,Alpha,auth,media,success
17.894450496235454,8.933809235631275,375,2,74.71060023759492,74.14060948421812,Alpha,ui,alta,success
10.869891451579548,6.382833188046574,360,0,88.5043243074324,2.2090716809034348,Delta,database,baja,success
17.229384016491032,7.036849482183129,353,4,63.1718577130232,29.776829256599243,Charlie,ui,baja,success
13.977674307601912,7.192891697864779,347,2,61.83243197505362,8.454242661595345,Bravo,api,media,success
10.546432971413319,10.718621240624149,342,3,82.80691758263856,15.435495972633362,Alpha,ui,baja,failed
16.684789758459214,4.152583741387156,356,5,51.13843322149478,7.0583400540053844,Alpha,ui,baja,success
13.708198752614502,7.348663880709275,371,3,94.41846548579633,1.7506928220391273,Bravo,ui,alta,failed
18.52071960476609,9.128641895422625,332,2,58.29444526229054,37.96477858520566,Alpha,ui,alta,success
14.220545572896395,4.601909919195528,355,0,66.57749650068581,21.002674519007495,Charlie,api,alta,success
19.75221992841511,6.934092072664478,368,1,90.7306026853621,15.707296840846539,Delta,api,media,success
12.960941952928184,11.158533546662284,310,1,53.6240127205383,26.758528186862762,Alpha,database,media,success
15.878192043493177,8.339827757170303,351,7,94.3450829712674,4.603352397680283,Alpha,auth,baja,success
16.481177685458235,10.240897461693171,352,2,54.03111335472204,67.43856006457445,Charlie,auth,crítica,success
16.11643357492243,7.8480607081570914,375,4,75.21868544397876,28.59930192578345,Bravo,database,media,success
15.807769749253294,9.842741396746664,332,4,66.29713418195024,55.8721697747263,Charlie,database,baja,success
14.948013830274624,9.121308655846388,349,0,56.78932984475978,28.698096065705116,Charlie,auth,crítica,success
14.63653997569004,10.144714325348534,364,3,93.35250032367185,0.7696550230382345,Bravo,database,baja,success
20.460125461275368,8.06158685459306,335,0,86.76883438718505,11.991112268997478,Delta,ui,alta,rolled_back
18.632522275532665,5.983493610260669,354,0,69.33617489645258,17.085857658570102,Charlie,database,crítica,success
12.560447314392377,5.282856948879641,335,4,79.68400193960406,5.641769338399172,Charlie,ui,baja,success
20.58574888487781,9.523812309415533,369,4,69.23836377565749,0.9891011020534325,Alpha,auth,baja,success
15.579193493233783,7.153891744414088,358,3,93.54209659504704,2.9240896850824356,Charlie,api,baja,success
12.437572913618792,6.365372663499337,350,2,51.44491083687171,0.3700582757592201,Bravo,auth,baja,failed
15.679209038234136,9.377054938046557,345,3,55.32728549675085,92.71943462880995,Delta,ui,baja,success
14.371250050316624,8.783432488589849,368,0,83.78728489507921,6.788028089044292,Bravo,database,baja,success
15.403758378184417,5.693920926616876,335,4,92.58738690637983,0.352709660527567,Bravo,api,baja,success
11.106423383406879,4.642276897906809,356,3,91.33361211745068,4.4823457912642475,Bravo,database,media,success
11.720698898987205,5.044207063692158,365,2,86.92262106225826,23.526170007721078,Delta,api,baja,failed
20.451675876101703,10.989879818615572,372,1,93.09948570327833,54.06735630030957,Alpha,ui,alta,success
18.845483722125113,8.915457947051536,358,0,82.73522017640062,6.458384658640148,Charlie,ui,media,success
11.465102102395543,7.456784002908096,349,4,55.173705173656344,38.508085118661995,Alpha,database,alta,failed
11.399631538254713,9.042548098484462,338,2,70.50756653654389,38.82424489952145,Bravo,api,baja,success
21.89333253118732,7.810990248727514,345,3,70.21498312009498,19.714440508668712,Delta,api,baja,rolled_back
22.636168648515735,4.992827871636287,375,0,70.94484488246962,8.632208195306887,Alpha,database,alta,success
11.891435216578946,9.746100416305982,354,2,55.886417666915804,24.999467365191606,Bravo,api,baja,success
9.790778949547573,9.892671806328435,354,2,86.4101116778329,1.2282938361167908,Charlie,ui,baja,success
25.493980667274716,5.316631510197333,379,2,62.86719038966112,8.487519034034035,Delta,api,alta,success
15.918515657387228,10.817320894402082,383,4,58.513021712424234,7.878462838719846,Delta,database,media,failed
15.746999568567542,7.714322261315402,341,4,94.92582072271034,41.81171482599793,Delta,ui,crítica,success
15.304546539801121,6.4823468188389555,364,1,55.610142479417846,32.51049897718936,Charlie,auth,media,success
20.61944074528533,14.495952534148497,330,2,80.62115610926412,1.1929395399450757,Delta,api,baja,success
14.233111058654732,7.65757666475414,362,2,70.47360941418447,28.096051878218944,Alpha,api,crítica,success
20.837568656624367,4.618185468718339,362,1,84.34837085544132,5.0814217299146245,Delta,ui,media,success
14.117378195461836,8.191318154152128,312,0,90.63298803637736,8.006038058549166,Charlie,auth,alta,success
17.020583545092563,9.220301221348342,340,1,61.93244001362473,10.357401106506586,Bravo,auth,baja,success
10.866011975708485,10.234574524626435,371,1,71.63699001888745,1.2560231499373913,Charlie,auth,alta,success
15.681893885836878,8.762307794744661,370,0,59.36286334646866,20.745421224256766,Alpha,database,baja,failed
19.802672643567703,7.774278545612224,352,3,81.01905792951584,7.223861373960972,Alpha,auth,baja,success
14.346376340937056,6.845918452194055,359,2,62.017204869771376,22.374116151516727,Alpha,api,alta,rolled_back
20.129903452490552,9.210950367891137,331,3,75.78368825721554,29.402076444511707,Charlie,database,baja,success
25.90878555164507,6.614273161712893,348,2,88.69074595393613,32.834558798854644,Bravo,database,media,success
18.767696869323697,9.804874247300022,354,1,84.12139016436413,9.57278510928154,Alpha,auth,media,failed
14.005543850881766,7.242420460519735,373,0,59.44375345832668,4.241815457250716,Bravo,auth,alta,success
15.38591543882594,3.807731672028395,336,0,66.64242278551683,14.773544233292341,Alpha,auth,crítica,success
13.264276234793043,9.6606657209947,344,2,85.29886781005189,31.991159544998602,Bravo,database,baja,success
23.714671469806262,7.448366024645968,345,2,82.30056528234854,32.990077524369056,Delta,auth,baja,rolled_back
3.1648815234795045,8.051066784251159,341,4,91.90395569079556,14.961194224655628,Charlie,database,media,success
15.323552956796455,11.231420907495837,351,1,72.19435320934281,95.29573036226179,Bravo,ui,alta,success
15.440551218468885,7.65164523339609,365,1,50.90193062555045,19.531647614906394,Charlie,api,baja,success
15.85379330525061,8.472491188601106,375,0,56.126841977238655,15.210223719477654,Charlie,auth,baja,success
8.768721549470712,8.29901250845727,342,0,72.0548057637643,0.32538747042417526,Delta,api,baja,success
15.86484618503103,11.07118729266952,329,2,80.38982128142379,0.2357333041727543,Bravo,api,alta,rolled_back
15.75065526810576,7.380427319601868,368,5,70.52848144900054,22.95538920063286,Charlie,auth,crítica,success
20.0344885008544,6.396332198003684,348,2,92.11295287241228,7.43359799494909,Delta,database,media,success
17.094071123635857,6.520370084873783,364,4,93.00438227248378,3.81055511534214,Alpha,auth,media,success
19.461817109919835,3.8054449203042076,342,0,90.04618743434548,1.64214251562953,Delta,api,crítica,success
11.169991031318123,4.262136284934082,360,5,88.51344938157126,1.3307855688035488,Alpha,api,baja,rolled_back
14.502377680578272,10.604020061044572,356,1,84.01320651173592,11.025788124650717,Alpha,api,media,success
15.766951316199872,7.893231837019585,364,5,50.10458661126904,13.561896957457066,Alpha,ui,baja,failed
16.088869002413386,8.152422541130607,345,3,59.57842537085526,15.361732441931963,Alpha,auth,media,rolled_back
12.224742145306982,8.461149719341043,361,1,81.35896182036959,39.4564593563181,Charlie,api,baja,success
20.916687683408533,10.409564449710702,375,3,58.56626310036518,7.17203816611115,Charlie,ui,alta,success
12.552931913428916,7.4463392667970965,352,6,93.0696130299475,38.10989136792241,Charlie,ui,baja,success
8.542760102562596,7.661306269549966,370,1,77.75227380217984,41.63019759778764,Bravo,api,media,success
16.60996044236268,9.868391180796795,364,1,67.13688937947154,85.97267130058904,Charlie,ui,baja,success
17.65822178915794,10.250750808423184,364,1,56.04498562053777,7.503581167997701,Alpha,ui,baja,success
18.776508283979748,9.957064602119507,394,2,93.61341051873751,33.9283617565733,Bravo,api,media,success
11.214956809166846,5.682646307497677,343,2,53.489048153860494,31.890789649372394,Alpha,auth,baja,success
14.006846203044416,8.398148709942024,356,0,71.40873963711783,1.6046545040807558,Bravo,database,media,success
9.68625412584369,7.1054758412473795,350,2,88.57382868300192,53.205123823836715,Alpha,database,media,failed
18.379054968395668,7.0961580287189525,351,1,85.01156250946224,42.043745323514656,Alpha,ui,media,success
16.39078692975459,8.57115401244128,336,2,92.7128941717092,5.249495379478326,Alpha,database,baja,success
18.655050345724426,11.090095153510461,364,3,58.73907564789988,23.015968251059824,Bravo,ui,baja,success
17.433098213522726,4.563407960585419,357,0,76.43092574435286,4.94687008112669,Charlie,ui,baja,success
12.569808048782052,6.322659012857223,379,4,83.49546358222142,4.535110775381327,Delta,ui,alta,success
15.718632283487377,7.948394713090565,333,3,68.09143448946998,25.06116230685025,Delta,auth,media,success
7.366362322330492,7.234443649645865,344,2,90.11989262071438,42.18391933835564,Alpha,ui,baja,success
17.011785030756382,9.701861662538679,368,2,62.497071215184405,33.74469576438123,Charlie,ui,alta,failed
18.875596613914,7.601755745551304,345,3,80.81544692744501,10.876903552561998,Delta,ui,media,success
11.49705149690669,7.046574737790337,353,1,62.98080536886118,35.189417255888564,Delta,auth,media,success
6.455901845207979,10.82684143547228,340,1,57.514305502409115,9.412120517798606,Bravo,database,alta,failed
8.908689673659948,9.865062513972553,370,3,54.76149347494356,17.462902588937112,Charlie,database,media,success
10.547527168455716,5.9690063357560685,358,4,78.72599980793893,5.6668835654854774,Delta,database,alta,success
19.963935582143588,4.447562739750595,348,3,64.23742599203251,0.443111814558506,Delta,database,media,success
15.013927740251962,8.468660966505354,363,2,83.1321048841346,15.000927809625864,Bravo,database,baja,success
10.048821656027737,12.800972606123741,373,2,92.4817210517358,22.478513996549875,Delta,api,baja,success
17.2227964755921,7.0173823253268575,353,1,72.46343489037827,34.35163926586119,Charlie,auth,baja,success
6.267402602560411,5.230673876550309,332,2,92.54429363529198,11.41346726194024,Alpha,api,baja,success
14.011902171611007,5.853184116013582,347,6,58.648122526938096,36.519765118368326,Delta,auth,crítica,success
19.451427710345783,5.347212522550338,305,1,90.54363680188544,16.005309015512466,Charlie,database,media,success
13.633307051963655,7.3068965446738225,307,1,72.12319012847729,8.670456659048796,Delta,auth,media,rolled_back
20.22175336856427,9.937134119952272,366,0,70.57615057914518,43.803306875596626,Charlie,database,media,rolled_back
22.181295485763172,8.621056381771776,329,1,72.39922531065531,31.191344751899535,Delta,database,alta,success
10.32865909010621,10.050513598493334,376,3,86.42858251114376,16.299165464937687,Bravo,database,baja,success
10.390849500071932,10.345080203701784,345,4,94.07012569135986,9.423658546060324,Charlie,auth,alta,success
11.342178122617403,8.479358404534644,361,1,91.16958391969092,56.515626263574035,Delta,api,baja,rolled_back
17.114912130134517,8.7178226008866,368,3,72.93214660952799,10.463602556244084,Delta,auth,alta,success
18.34031570819433,6.057075047915726,337,4,90.46537508722395,30.44614288855105,Delta,database,alta,success
19.836547896366124,9.330737340419715,329,6,72.60439952719025,8.16116351634264,Delta,database,baja,success
20.197890181443263,8.164604158960605,369,2,63.53301285067573,4.3559978529810905,Alpha,api,baja,success
19.302929216839573,6.4516850050099865,385,0,73.9310476614628,8.216782305389643,Bravo,auth,media,success
18.75920409405719,7.316977181693385,363,0,87.94951226445846,10.403614865651033,Bravo,api,crítica,success
15.653498773627064,8.416837210153153,340,2,94.0054017980583,37.79633330134755,Delta,database,baja,success
11.447445765438433,12.841716748151644,334,4,53.620249927043915,6.99405101942231,Delta,database,baja,failed
12.095356068974597,10.562347404000462,322,3,58.52362277684733,4.065339672770543,Delta,database,media,success
16.630388022454955,6.167602886708724,363,5,60.176412345608696,46.296433831997724,Bravo,auth,baja,success
21.734145357007172,9.30876987225275,353,0,80.32815219368786,5.5475504047159445,Bravo,auth,media,success
21.823919294258452,6.241864311229795,333,3,78.7785588670522,11.587108310312033,Bravo,auth,baja,success
7.295333196695676,9.157829531502937,356,3,93.25090749771334,10.351167578964755,Charlie,api,baja,rolled_back
11.664007939086142,5.5007324917775815,341,3,81.84177427901886,13.018533624708652,Bravo,database,baja,success
20.676530065332756,5.14265223625897,348,1,67.13351025711745,63.627848309234054,Delta,api,baja,success
10.743561139923045,8.36333686323891,344,0,72.2554883803241,23.849188282077602,Delta,api,media,failed
8.545690110078208,9.835501497470172,320,4,59.28342328290455,10.144046511501074,Alpha,ui,baja,success
17.399244354789708,6.146021734206802,359,3,57.72258077166043,13.820940390229225,Charlie,ui,crítica,success
21.931858821548204,9.8948000222843,322,4,72.46235751197673,14.540343023836613,Charlie,database,baja,success
22.73801824983093,10.49040346619659,342,0,91.85020256671123,22.72333280591844,Delta,database,baja,success
17.131282302683175,9.314293917445262,376,5,65.61445550411008,5.87291264537031,Alpha,api,alta,success
17.878663024079138,10.235017214743756,357,0,84.35349724837579,32.12388226289063,Alpha,api,media,success
17.240373543020738,8.224155474105949,351,0,54.21329758246429,19.95805111426621,Bravo,database,media,success
14.927652273360131,11.492038050229372,350,0,57.133670853218064,64.08641065354672,Bravo,auth,baja,success
1.513043669797943,9.890660517629776,344,1,54.73094056826085,28.23131934452563,Charlie,database,baja,success
18.04281297903902,8.4183187619863,365,2,65.62648075865582,46.030368024793944,Alpha,ui,baja,failed
13.435092591027159,6.825792383684393,319,1,84.96377296280116,36.0362112054926,Bravo,api,media,success
19.0396048952474,8.360370511217514,336,3,62.633050453150645,8.056300822645426,Bravo,auth,media,success
12.492107411705003,10.46041025318454,329,1,70.46433934359811,1.6526856757700443,Charlie,database,media,failed
8.461690521992542,9.32461551090926,338,1,60.44021360576153,3.383757870644331,Bravo,api,alta,success
19.980970608121932,6.636151072169934,309,1,90.22727339179255,3.3407898880541325,Bravo,api,media,success
15.725509786221615,6.3602620104092615,321,2,78.68196158204228,0.8414097640165669,Alpha,api,baja,success
28.981217055942395,9.07256120922818,317,1,93.04432625300251,0.7182572185993195,Bravo,ui,baja,success
18.66236765330765,6.0354215105912115,353,1,70.74765682802536,15.773225896060467,Bravo,auth,baja,success
19.194026069704975,10.744851096582096,352,2,74.83193994732574,0.9509545598939604,Alpha,auth,baja,success
18.055299747739422,7.908991702119259,384,0,67.29050826979801,38.51948019660531,Bravo,ui,alta,success
12.586450492562403,8.385568692723895,353,1,65.05750081618316,4.837384320795536,Alpha,database,baja,success
13.518281349188896,3.635545151218807,349,5,85.29620421933942,1.0677507519721985,Delta,api,media,success
19.239303753334585,10.616192879945842,369,1,90.56074024294503,179.27189209049038,Delta,ui,baja,success
19.220442119357553,7.265965124961426,364,1,69.29140073945746,30.221610947435195,Alpha,database,baja,success
17.331888644481275,9.653914744775278,359,1,60.404629377881065,5.787309106439352,Delta,api,media,success
11.053730257841844,3.8988241587950565,385,2,86.08969935798086,13.499928385019302,Charlie,auth,crítica,success
21.73848724697592,9.083428942155871,315,1,88.20438558235765,13.848281063139439,Delta,ui,crítica,success
9.53263581726948,8.725978035239411,357,0,80.69557817885652,67.52952503754732,Delta,ui,baja,success
13.267142605555545,4.816840351132272,357,0,79.90556515520439,22.12566717613249,Alpha,api,baja,success
24.300233974860518,8.345664555490565,353,3,72.9649791738484,10.476154658943415,Delta,database,baja,success
17.096488724604367,5.454072690776749,341,0,70.42367755784653,27.667856543247993,Alpha,api,baja,success
18.88293366563436,6.264209147391204,329,0,70.20631920779124,15.456214986741543,Alpha,auth,crítica,success
16.507893588610457,9.252642210039228,339,1,53.12897289870307,2.68754867836833,Bravo,api,alta,success
11.016266413831374,7.788738717759563,346,1,73.07110115070827,13.707136413600043,Delta,database,alta,success
12.61006834780782,7.487357134112338,335,4,59.18282465543598,1.0878437720239162,Alpha,auth,media,failed
15.66100569232061,6.562535166815829,343,5,51.07369041652419,5.939674411169387,Bravo,ui,alta,success
